Timestamp,PID,Process Name,Memory Usage (MB)
2024-12-07T01:33:55.821578,1637406,nvim,7.68359375
2024-12-07T01:33:55.821725,1637409,nvim,28.33984375
2024-12-07T01:33:55.822948,1706156,nvim,8.4140625
2024-12-07T01:33:55.823054,1706159,nvim,21.82421875
2024-12-07T01:33:55.977350,1637406,nvim,7.68359375
2024-12-07T01:33:55.977482,1637409,nvim,28.33984375
2024-12-07T01:33:55.978748,1706156,nvim,8.4140625
2024-12-07T01:33:55.978853,1706159,nvim,21.82421875
2024-12-07T01:33:56.126018,1637406,nvim,7.68359375
2024-12-07T01:33:56.126165,1637409,nvim,28.33984375
2024-12-07T01:33:56.127395,1706156,nvim,8.4140625
2024-12-07T01:33:56.127502,1706159,nvim,21.82421875
2024-12-07T01:33:56.274550,1637406,nvim,7.68359375
2024-12-07T01:33:56.274699,1637409,nvim,28.33984375
2024-12-07T01:33:56.275925,1706156,nvim,8.4140625
2024-12-07T01:33:56.276030,1706159,nvim,21.82421875
2024-12-07T01:33:56.423818,1637406,nvim,7.68359375
2024-12-07T01:33:56.423968,1637409,nvim,28.33984375
2024-12-07T01:33:56.425323,1706156,nvim,8.4140625
2024-12-07T01:33:56.425436,1706159,nvim,21.82421875
2024-12-07T01:33:56.572625,1637406,nvim,7.68359375
2024-12-07T01:33:56.572754,1637409,nvim,28.33984375
2024-12-07T01:33:56.574022,1706156,nvim,8.4140625
2024-12-07T01:33:56.574130,1706159,nvim,21.82421875
2024-12-07T01:33:56.721499,1637406,nvim,7.68359375
2024-12-07T01:33:56.721637,1637409,nvim,28.33984375
2024-12-07T01:33:56.722866,1706156,nvim,8.4140625
2024-12-07T01:33:56.722973,1706159,nvim,21.82421875
2024-12-07T01:33:56.870808,1637406,nvim,7.68359375
2024-12-07T01:33:56.870990,1637409,nvim,28.33984375
2024-12-07T01:33:56.872367,1706156,nvim,8.4140625
2024-12-07T01:33:56.872486,1706159,nvim,21.82421875
2024-12-07T01:33:57.019701,1637406,nvim,7.68359375
2024-12-07T01:33:57.019821,1637409,nvim,28.33984375
2024-12-07T01:33:57.021034,1706156,nvim,8.4140625
2024-12-07T01:33:57.021156,1706159,nvim,21.82421875
2024-12-07T01:33:57.168669,1637406,nvim,7.68359375
2024-12-07T01:33:57.168799,1637409,nvim,28.33984375
2024-12-07T01:33:57.170013,1706156,nvim,8.4140625
2024-12-07T01:33:57.170119,1706159,nvim,21.82421875
2024-12-07T01:33:57.317352,1637406,nvim,7.68359375
2024-12-07T01:33:57.317489,1637409,nvim,28.33984375
2024-12-07T01:33:57.318754,1706156,nvim,8.4140625
2024-12-07T01:33:57.318861,1706159,nvim,21.82421875
2024-12-07T01:33:57.466568,1637406,nvim,7.68359375
2024-12-07T01:33:57.466700,1637409,nvim,28.33984375
2024-12-07T01:33:57.468093,1706156,nvim,8.4140625
2024-12-07T01:33:57.468202,1706159,nvim,21.82421875
2024-12-07T01:33:57.615264,1637406,nvim,7.68359375
2024-12-07T01:33:57.615404,1637409,nvim,28.33984375
2024-12-07T01:33:57.616727,1706156,nvim,8.4140625
2024-12-07T01:33:57.616834,1706159,nvim,21.82421875
2024-12-07T01:33:57.764295,1637406,nvim,7.68359375
2024-12-07T01:33:57.764425,1637409,nvim,28.33984375
2024-12-07T01:33:57.765675,1706156,nvim,8.4140625
2024-12-07T01:33:57.765782,1706159,nvim,21.82421875
2024-12-07T01:33:57.913475,1637406,nvim,7.68359375
2024-12-07T01:33:57.913694,1637409,nvim,28.33984375
2024-12-07T01:33:57.914928,1706156,nvim,8.4140625
2024-12-07T01:33:57.915035,1706159,nvim,21.82421875
2024-12-07T01:33:58.062100,1637406,nvim,7.68359375
2024-12-07T01:33:58.062231,1637409,nvim,28.33984375
2024-12-07T01:33:58.063450,1706156,nvim,8.4140625
2024-12-07T01:33:58.063563,1706159,nvim,21.82421875
2024-12-07T01:33:58.210383,1637406,nvim,7.68359375
2024-12-07T01:33:58.210545,1637409,nvim,28.33984375
2024-12-07T01:33:58.211762,1706156,nvim,8.4140625
2024-12-07T01:33:58.211869,1706159,nvim,21.82421875
2024-12-07T01:33:58.358583,1637406,nvim,7.68359375
2024-12-07T01:33:58.358716,1637409,nvim,28.33984375
2024-12-07T01:33:58.359927,1706156,nvim,8.4140625
2024-12-07T01:33:58.360035,1706159,nvim,21.82421875
2024-12-07T01:33:58.507518,1637406,nvim,7.68359375
2024-12-07T01:33:58.507651,1637409,nvim,28.33984375
2024-12-07T01:33:58.508871,1706156,nvim,8.4140625
2024-12-07T01:33:58.508978,1706159,nvim,21.82421875
2024-12-07T01:33:58.657320,1637406,nvim,7.68359375
2024-12-07T01:33:58.657453,1637409,nvim,28.33984375
2024-12-07T01:33:58.658717,1706156,nvim,8.4140625
2024-12-07T01:33:58.658826,1706159,nvim,21.82421875
2024-12-07T01:33:58.806037,1637406,nvim,7.68359375
2024-12-07T01:33:58.806170,1637409,nvim,28.33984375
2024-12-07T01:33:58.807430,1706156,nvim,8.4140625
2024-12-07T01:33:58.807543,1706159,nvim,21.82421875
2024-12-07T01:33:58.961745,1637406,nvim,7.68359375
2024-12-07T01:33:58.961877,1637409,nvim,28.33984375
2024-12-07T01:33:58.963174,1706156,nvim,8.4140625
2024-12-07T01:33:58.963310,1706159,nvim,21.82421875
2024-12-07T01:33:59.112101,1637406,nvim,7.68359375
2024-12-07T01:33:59.112231,1637409,nvim,28.33984375
2024-12-07T01:33:59.113483,1706156,nvim,8.4140625
2024-12-07T01:33:59.113605,1706159,nvim,21.82421875
2024-12-07T01:33:59.261222,1637406,nvim,7.68359375
2024-12-07T01:33:59.261353,1637409,nvim,28.33984375
2024-12-07T01:33:59.262628,1706156,nvim,8.4140625
2024-12-07T01:33:59.262735,1706159,nvim,21.82421875
2024-12-07T01:33:59.410066,1637406,nvim,7.68359375
2024-12-07T01:33:59.410216,1637409,nvim,28.33984375
2024-12-07T01:33:59.411483,1706156,nvim,8.4140625
2024-12-07T01:33:59.411596,1706159,nvim,21.82421875
2024-12-07T01:33:59.561437,1637406,nvim,7.68359375
2024-12-07T01:33:59.561589,1637409,nvim,28.33984375
2024-12-07T01:33:59.562883,1706156,nvim,8.4140625
2024-12-07T01:33:59.562990,1706159,nvim,21.82421875
2024-12-07T01:33:59.710189,1637406,nvim,7.68359375
2024-12-07T01:33:59.710310,1637409,nvim,28.33984375
2024-12-07T01:33:59.711532,1706156,nvim,8.4140625
2024-12-07T01:33:59.711639,1706159,nvim,21.82421875
2024-12-07T01:33:59.858907,1637406,nvim,7.68359375
2024-12-07T01:33:59.859035,1637409,nvim,28.33984375
2024-12-07T01:33:59.860309,1706156,nvim,8.4140625
2024-12-07T01:33:59.860421,1706159,nvim,21.82421875
2024-12-07T01:34:00.007376,1637406,nvim,7.68359375
2024-12-07T01:34:00.007498,1637409,nvim,28.33984375
2024-12-07T01:34:00.008751,1706156,nvim,8.4140625
2024-12-07T01:34:00.008862,1706159,nvim,21.82421875
2024-12-07T01:34:00.155639,1637406,nvim,7.68359375
2024-12-07T01:34:00.155761,1637409,nvim,28.33984375
2024-12-07T01:34:00.156972,1706156,nvim,8.4140625
2024-12-07T01:34:00.157078,1706159,nvim,21.82421875
2024-12-07T01:34:00.304207,1637406,nvim,7.68359375
2024-12-07T01:34:00.304329,1637409,nvim,28.33984375
2024-12-07T01:34:00.305557,1706156,nvim,8.4140625
2024-12-07T01:34:00.305665,1706159,nvim,21.82421875
2024-12-07T01:34:00.452921,1637406,nvim,7.68359375
2024-12-07T01:34:00.453041,1637409,nvim,28.33984375
2024-12-07T01:34:00.454256,1706156,nvim,8.4140625
2024-12-07T01:34:00.454363,1706159,nvim,21.82421875
2024-12-07T01:34:00.603014,1637406,nvim,7.68359375
2024-12-07T01:34:00.603135,1637409,nvim,28.33984375
2024-12-07T01:34:00.604393,1706156,nvim,8.4140625
2024-12-07T01:34:00.604500,1706159,nvim,21.82421875
2024-12-07T01:34:00.755775,1637406,nvim,7.68359375
2024-12-07T01:34:00.755917,1637409,nvim,28.33984375
2024-12-07T01:34:00.757156,1706156,nvim,8.4140625
2024-12-07T01:34:00.757270,1706159,nvim,21.82421875
2024-12-07T01:34:00.909916,1637406,nvim,7.68359375
2024-12-07T01:34:00.910058,1637409,nvim,28.33984375
2024-12-07T01:34:00.911320,1706156,nvim,8.4140625
2024-12-07T01:34:00.911435,1706159,nvim,21.82421875
2024-12-07T01:34:01.060596,1637406,nvim,7.68359375
2024-12-07T01:34:01.060758,1637409,nvim,28.33984375
2024-12-07T01:34:01.061997,1706156,nvim,8.4140625
2024-12-07T01:34:01.062104,1706159,nvim,21.82421875
2024-12-07T01:34:01.210398,1637406,nvim,7.68359375
2024-12-07T01:34:01.210569,1637409,nvim,28.33984375
2024-12-07T01:34:01.211805,1706156,nvim,8.4140625
2024-12-07T01:34:01.211944,1706159,nvim,21.82421875
2024-12-07T01:34:01.363013,1637406,nvim,7.68359375
2024-12-07T01:34:01.363134,1637409,nvim,28.33984375
2024-12-07T01:34:01.364396,1706156,nvim,8.4140625
2024-12-07T01:34:01.364502,1706159,nvim,21.82421875
2024-12-07T01:34:01.510975,1637406,nvim,7.68359375
2024-12-07T01:34:01.511169,1637409,nvim,28.33984375
2024-12-07T01:34:01.512378,1706156,nvim,8.4140625
2024-12-07T01:34:01.512484,1706159,nvim,21.82421875
2024-12-07T01:34:01.661452,1637406,nvim,7.68359375
2024-12-07T01:34:01.661589,1637409,nvim,28.33984375
2024-12-07T01:34:01.662837,1706156,nvim,8.4140625
2024-12-07T01:34:01.662945,1706159,nvim,21.82421875
2024-12-07T01:34:01.809935,1637406,nvim,7.68359375
2024-12-07T01:34:01.810054,1637409,nvim,28.33984375
2024-12-07T01:34:01.811271,1706156,nvim,8.4140625
2024-12-07T01:34:01.811376,1706159,nvim,21.82421875
2024-12-07T01:34:01.959148,1637406,nvim,7.68359375
2024-12-07T01:34:01.959269,1637409,nvim,28.33984375
2024-12-07T01:34:01.961016,1706156,nvim,8.4140625
2024-12-07T01:34:01.961175,1706159,nvim,21.82421875
2024-12-07T01:34:02.108673,1637406,nvim,7.68359375
2024-12-07T01:34:02.108792,1637409,nvim,28.33984375
2024-12-07T01:34:02.110001,1706156,nvim,8.4140625
2024-12-07T01:34:02.110106,1706159,nvim,21.82421875
2024-12-07T01:34:02.257231,1637406,nvim,7.68359375
2024-12-07T01:34:02.257351,1637409,nvim,28.33984375
2024-12-07T01:34:02.258566,1706156,nvim,8.4140625
2024-12-07T01:34:02.258692,1706159,nvim,21.82421875
2024-12-07T01:34:02.404943,1637406,nvim,7.68359375
2024-12-07T01:34:02.405062,1637409,nvim,28.33984375
2024-12-07T01:34:02.406265,1706156,nvim,8.4140625
2024-12-07T01:34:02.406370,1706159,nvim,21.82421875
2024-12-07T01:34:02.553611,1637406,nvim,7.68359375
2024-12-07T01:34:02.553731,1637409,nvim,28.33984375
2024-12-07T01:34:02.554985,1706156,nvim,8.4140625
2024-12-07T01:34:02.555091,1706159,nvim,21.82421875
2024-12-07T01:34:02.702488,1637406,nvim,7.68359375
2024-12-07T01:34:02.702617,1637409,nvim,28.33984375
2024-12-07T01:34:02.703868,1706156,nvim,8.4140625
2024-12-07T01:34:02.703974,1706159,nvim,21.82421875
2024-12-07T01:34:02.851911,1637406,nvim,7.68359375
2024-12-07T01:34:02.852043,1637409,nvim,28.33984375
2024-12-07T01:34:02.853284,1706156,nvim,8.4140625
2024-12-07T01:34:02.853399,1706159,nvim,21.82421875
2024-12-07T01:34:03.001369,1637406,nvim,7.68359375
2024-12-07T01:34:03.001490,1637409,nvim,28.33984375
2024-12-07T01:34:03.002727,1706156,nvim,8.4140625
2024-12-07T01:34:03.002833,1706159,nvim,21.82421875
2024-12-07T01:34:03.150609,1637406,nvim,7.68359375
2024-12-07T01:34:03.150755,1637409,nvim,28.33984375
2024-12-07T01:34:03.152017,1706156,nvim,8.4140625
2024-12-07T01:34:03.152123,1706159,nvim,21.82421875
2024-12-07T01:34:03.299908,1637406,nvim,7.68359375
2024-12-07T01:34:03.300027,1637409,nvim,28.33984375
2024-12-07T01:34:03.301226,1706156,nvim,8.4140625
2024-12-07T01:34:03.301331,1706159,nvim,21.82421875
2024-12-07T01:34:03.448604,1637406,nvim,7.68359375
2024-12-07T01:34:03.448723,1637409,nvim,28.33984375
2024-12-07T01:34:03.449952,1706156,nvim,8.4140625
2024-12-07T01:34:03.450057,1706159,nvim,21.82421875
2024-12-07T01:34:03.597680,1637406,nvim,7.68359375
2024-12-07T01:34:03.597802,1637409,nvim,28.33984375
2024-12-07T01:34:03.599009,1706156,nvim,8.4140625
2024-12-07T01:34:03.599115,1706159,nvim,21.82421875
2024-12-07T01:34:03.746778,1637406,nvim,7.68359375
2024-12-07T01:34:03.746907,1637409,nvim,28.33984375
2024-12-07T01:34:03.748176,1706156,nvim,8.4140625
2024-12-07T01:34:03.748282,1706159,nvim,21.82421875
2024-12-07T01:34:03.896616,1637406,nvim,7.68359375
2024-12-07T01:34:03.896734,1637409,nvim,28.33984375
2024-12-07T01:34:03.897999,1706156,nvim,8.4140625
2024-12-07T01:34:03.898110,1706159,nvim,21.82421875
2024-12-07T01:34:04.045569,1637406,nvim,7.68359375
2024-12-07T01:34:04.045688,1637409,nvim,28.33984375
2024-12-07T01:34:04.046890,1706156,nvim,8.4140625
2024-12-07T01:34:04.046995,1706159,nvim,21.82421875
2024-12-07T01:34:04.193844,1637406,nvim,7.68359375
2024-12-07T01:34:04.193998,1637409,nvim,28.33984375
2024-12-07T01:34:04.195225,1706156,nvim,8.4140625
2024-12-07T01:34:04.195331,1706159,nvim,21.82421875
2024-12-07T01:34:04.345283,1637406,nvim,7.68359375
2024-12-07T01:34:04.345436,1637409,nvim,28.33984375
2024-12-07T01:34:04.346641,1706156,nvim,8.4140625
2024-12-07T01:34:04.346748,1706159,nvim,21.82421875
2024-12-07T01:34:04.493684,1637406,nvim,7.68359375
2024-12-07T01:34:04.493828,1637409,nvim,28.33984375
2024-12-07T01:34:04.495075,1706156,nvim,8.4140625
2024-12-07T01:34:04.495181,1706159,nvim,21.82421875
2024-12-07T01:34:04.643905,1637406,nvim,7.68359375
2024-12-07T01:34:04.644067,1637409,nvim,28.33984375
2024-12-07T01:34:04.645296,1706156,nvim,8.4140625
2024-12-07T01:34:04.645402,1706159,nvim,21.82421875
2024-12-07T01:34:04.792122,1637406,nvim,7.68359375
2024-12-07T01:34:04.792251,1637409,nvim,28.33984375
2024-12-07T01:34:04.793514,1706156,nvim,8.4140625
2024-12-07T01:34:04.793624,1706159,nvim,21.82421875
2024-12-07T01:34:04.941469,1637406,nvim,7.68359375
2024-12-07T01:34:04.941626,1637409,nvim,28.33984375
2024-12-07T01:34:04.942853,1706156,nvim,8.4140625
2024-12-07T01:34:04.942959,1706159,nvim,21.82421875
2024-12-07T01:34:05.089768,1637406,nvim,7.68359375
2024-12-07T01:34:05.089893,1637409,nvim,28.33984375
2024-12-07T01:34:05.091105,1706156,nvim,8.4140625
2024-12-07T01:34:05.091231,1706159,nvim,21.82421875
2024-12-07T01:34:05.239495,1637406,nvim,7.68359375
2024-12-07T01:34:05.239654,1637409,nvim,28.33984375
2024-12-07T01:34:05.240976,1706156,nvim,8.4140625
2024-12-07T01:34:05.241084,1706159,nvim,21.82421875
2024-12-07T01:34:05.389505,1637406,nvim,7.68359375
2024-12-07T01:34:05.389646,1637409,nvim,28.33984375
2024-12-07T01:34:05.390935,1706156,nvim,8.4140625
2024-12-07T01:34:05.391054,1706159,nvim,21.82421875
2024-12-07T01:34:05.539085,1637406,nvim,7.68359375
2024-12-07T01:34:05.539227,1637409,nvim,28.33984375
2024-12-07T01:34:05.540471,1706156,nvim,8.4140625
2024-12-07T01:34:05.540587,1706159,nvim,21.82421875
2024-12-07T01:34:05.687921,1637406,nvim,7.68359375
2024-12-07T01:34:05.688059,1637409,nvim,28.33984375
2024-12-07T01:34:05.689307,1706156,nvim,8.4140625
2024-12-07T01:34:05.689413,1706159,nvim,21.82421875
2024-12-07T01:34:05.836790,1637406,nvim,7.68359375
2024-12-07T01:34:05.836933,1637409,nvim,28.33984375
2024-12-07T01:34:05.838178,1706156,nvim,8.4140625
2024-12-07T01:34:05.838285,1706159,nvim,21.82421875
2024-12-07T01:34:05.987118,1637406,nvim,7.68359375
2024-12-07T01:34:05.987271,1637409,nvim,28.33984375
2024-12-07T01:34:05.988573,1706156,nvim,8.4140625
2024-12-07T01:34:05.988685,1706159,nvim,21.82421875
2024-12-07T01:34:06.136412,1637406,nvim,7.68359375
2024-12-07T01:34:06.136583,1637409,nvim,28.33984375
2024-12-07T01:34:06.138017,1706156,nvim,8.4140625
2024-12-07T01:34:06.138129,1706159,nvim,21.82421875
2024-12-07T01:34:06.285427,1637406,nvim,7.68359375
2024-12-07T01:34:06.285574,1637409,nvim,28.33984375
2024-12-07T01:34:06.286795,1706156,nvim,8.4140625
2024-12-07T01:34:06.286901,1706159,nvim,21.82421875
2024-12-07T01:34:06.434442,1637406,nvim,7.68359375
2024-12-07T01:34:06.434574,1637409,nvim,28.33984375
2024-12-07T01:34:06.435826,1706156,nvim,8.4140625
2024-12-07T01:34:06.435933,1706159,nvim,21.82421875
2024-12-07T01:34:06.583410,1637406,nvim,7.68359375
2024-12-07T01:34:06.583538,1637409,nvim,28.33984375
2024-12-07T01:34:06.584845,1706156,nvim,8.4140625
2024-12-07T01:34:06.584953,1706159,nvim,21.82421875
2024-12-07T01:34:06.734735,1637406,nvim,7.68359375
2024-12-07T01:34:06.734857,1637409,nvim,28.33984375
2024-12-07T01:34:06.736103,1706156,nvim,8.4140625
2024-12-07T01:34:06.736210,1706159,nvim,21.82421875
2024-12-07T01:34:06.887142,1637406,nvim,7.68359375
2024-12-07T01:34:06.887290,1637409,nvim,28.33984375
2024-12-07T01:34:06.888608,1706156,nvim,8.4140625
2024-12-07T01:34:06.888724,1706159,nvim,21.82421875
2024-12-07T01:34:07.049214,1637406,nvim,7.68359375
2024-12-07T01:34:07.049399,1637409,nvim,28.33984375
2024-12-07T01:34:07.050871,1706156,nvim,8.4140625
2024-12-07T01:34:07.050989,1706159,nvim,21.82421875
2024-12-07T01:34:07.205062,1637406,nvim,7.68359375
2024-12-07T01:34:07.205197,1637409,nvim,28.33984375
2024-12-07T01:34:07.206424,1706156,nvim,8.4140625
2024-12-07T01:34:07.206540,1706159,nvim,21.82421875
2024-12-07T01:34:07.357467,1637406,nvim,7.68359375
2024-12-07T01:34:07.357602,1637409,nvim,28.33984375
2024-12-07T01:34:07.358854,1706156,nvim,8.4140625
2024-12-07T01:34:07.358992,1706159,nvim,21.82421875
2024-12-07T01:34:07.527342,1637406,nvim,7.68359375
2024-12-07T01:34:07.527648,1637409,nvim,28.33984375
2024-12-07T01:34:07.530316,1706156,nvim,8.4140625
2024-12-07T01:34:07.530487,1706159,nvim,21.82421875
2024-12-07T01:34:07.711678,1637406,nvim,7.68359375
2024-12-07T01:34:07.711890,1637409,nvim,28.33984375
2024-12-07T01:34:07.714039,1706156,nvim,8.4140625
2024-12-07T01:34:07.714220,1706159,nvim,21.82421875
2024-12-07T01:34:07.894207,1637406,nvim,7.68359375
2024-12-07T01:34:07.894416,1637409,nvim,28.33984375
2024-12-07T01:34:07.896311,1706156,nvim,8.4140625
2024-12-07T01:34:07.896480,1706159,nvim,21.82421875
2024-12-07T01:34:08.089772,1637406,nvim,7.68359375
2024-12-07T01:34:08.089966,1637409,nvim,28.33984375
2024-12-07T01:34:08.091795,1706156,nvim,8.4140625
2024-12-07T01:34:08.091990,1706159,nvim,21.82421875
2024-12-07T01:34:08.272543,1637406,nvim,7.68359375
2024-12-07T01:34:08.272814,1637409,nvim,28.33984375
2024-12-07T01:34:08.275917,1706156,nvim,8.4140625
2024-12-07T01:34:08.276206,1706159,nvim,21.82421875
2024-12-07T01:34:08.461952,1637406,nvim,7.68359375
2024-12-07T01:34:08.462180,1637409,nvim,28.33984375
2024-12-07T01:34:08.464076,1706156,nvim,8.4140625
2024-12-07T01:34:08.464239,1706159,nvim,21.82421875
2024-12-07T01:34:08.733189,1637406,nvim,7.68359375
2024-12-07T01:34:08.733452,1637409,nvim,28.33984375
2024-12-07T01:34:08.737116,1706156,nvim,8.4140625
2024-12-07T01:34:08.737291,1706159,nvim,21.82421875
2024-12-07T01:34:08.975440,1637406,nvim,7.68359375
2024-12-07T01:34:08.975630,1637409,nvim,28.33984375
2024-12-07T01:34:08.977545,1706156,nvim,8.4140625
2024-12-07T01:34:08.977717,1706159,nvim,21.82421875
2024-12-07T01:34:09.177859,1637406,nvim,7.68359375
2024-12-07T01:34:09.178044,1637409,nvim,28.33984375
2024-12-07T01:34:09.179948,1706156,nvim,8.4140625
2024-12-07T01:34:09.180108,1706159,nvim,21.82421875
2024-12-07T01:34:09.337095,1637406,nvim,7.68359375
2024-12-07T01:34:09.337231,1637409,nvim,28.33984375
2024-12-07T01:34:09.338516,1706156,nvim,8.4140625
2024-12-07T01:34:09.338625,1706159,nvim,21.82421875
2024-12-07T01:34:09.486300,1637406,nvim,7.68359375
2024-12-07T01:34:09.486432,1637409,nvim,28.33984375
2024-12-07T01:34:09.487676,1706156,nvim,8.4140625
2024-12-07T01:34:09.487783,1706159,nvim,21.82421875
2024-12-07T01:34:09.636244,1637406,nvim,7.68359375
2024-12-07T01:34:09.636378,1637409,nvim,28.33984375
2024-12-07T01:34:09.637673,1706156,nvim,8.4140625
2024-12-07T01:34:09.637812,1706159,nvim,21.82421875
2024-12-07T01:34:09.785236,1637406,nvim,7.68359375
2024-12-07T01:34:09.785366,1637409,nvim,28.33984375
2024-12-07T01:34:09.786590,1706156,nvim,8.4140625
2024-12-07T01:34:09.786696,1706159,nvim,21.82421875
2024-12-07T01:34:09.933799,1637406,nvim,7.68359375
2024-12-07T01:34:09.933941,1637409,nvim,28.33984375
2024-12-07T01:34:09.935153,1706156,nvim,8.4140625
2024-12-07T01:34:09.935259,1706159,nvim,21.82421875
2024-12-07T01:34:10.082799,1637406,nvim,7.68359375
2024-12-07T01:34:10.082930,1637409,nvim,28.33984375
2024-12-07T01:34:10.084168,1706156,nvim,8.4140625
2024-12-07T01:34:10.084274,1706159,nvim,21.82421875
2024-12-07T01:34:10.232916,1637406,nvim,7.68359375
2024-12-07T01:34:10.233045,1637409,nvim,28.33984375
2024-12-07T01:34:10.234288,1706156,nvim,8.4140625
2024-12-07T01:34:10.234396,1706159,nvim,21.82421875
2024-12-07T01:34:10.381557,1637406,nvim,7.68359375
